dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
14.020896 1.983874 -0.006114 -0.164951 2.003091 0.140561 -0.166881 -0.017692 5.806788 5.518313 5.806756 5.518280 -0.576951
14.121014 1.982708 -0.004911 -0.164961 2.001644 0.124668 -0.166649 -0.016009 5.802822 5.547528 5.802795 5.547501 -0.510588
14.221061 1.981609 -0.003945 -0.164969 2.000257 0.110315 -0.166444 -0.014420 5.800932 5.575472 5.800910 5.575450 -0.450919
14.321040 1.980577 -0.003169 -0.164975 1.998933 0.097410 -0.166262 -0.012936 5.800936 5.602200 5.800918 5.602182 -0.397472
14.420955 1.979612 -0.002547 -0.164980 1.997672 0.085850 -0.166103 -0.011564 5.802655 5.627776 5.802640 5.627762 -0.349756
14.520809 1.978714 -0.002047 -0.164984 1.996476 0.075531 -0.165962 -0.010306 5.805908 5.652265 5.805896 5.652253 -0.307286
14.620604 1.977883 -0.001645 -0.164987 1.995345 0.066347 -0.165839 -0.009158 5.810523 5.675732 5.810514 5.675723 -0.269583
14.720344 1.977119 -0.001322 -0.164989 1.994280 0.058196 -0.165731 -0.008118 5.816337 5.698241 5.816330 5.698234 -0.236192
14.820033 1.976420 -0.001063 -0.164992 1.993281 0.050978 -0.165636 -0.007180 5.823193 5.719851 5.823188 5.719846 -0.206685
14.919674 1.975787 -0.000854 -0.164993 1.992348 0.044601 -0.165553 -0.006337 5.830945 5.740615 5.830940 5.740611 -0.180659
15.019269 1.975218 -0.000687 -0.164995 1.991482 0.038977 -0.165480 -0.005583 5.839455 5.760582 5.839451 5.760578 -0.157746
15.118823 1.974711 -0.000552 -0.164996 1.990681 0.034027 -0.165417 -0.004910 5.848594 5.779792 5.848592 5.779789 -0.137606
15.218339 1.974266 -0.000444 -0.164996 1.989945 0.029677 -0.165362 -0.004311 5.858247 5.798283 5.858245 5.798281 -0.119928
15.317819 1.973882 -0.000357 -0.164997 1.989274 0.025860 -0.165314 -0.003780 5.868305 5.816088 5.868304 5.816086 -0.104434
15.417267 1.973556 -0.000287 -0.164998 1.988667 0.022514 -0.165272 -0.003310 5.878668 5.833233 5.878667 5.833232 -0.090870
15.516687 1.973288 -0.000231 -0.164998 1.988123 0.019587 -0.165236 -0.002895 5.889246 5.849741 5.889245 5.849740 -0.079010
15.616081 1.973075 -0.000186 -0.164999 1.987640 0.017027 -0.165204 -0.002530 5.899956 5.865630 5.899955 5.865630 -0.068651
15.715452 1.972915 -0.000150 -0.164999 1.987217 0.014792 -0.165177 -0.002208 5.910723 5.880917 5.910722 5.880917 -0.059611
15.814804 1.972807 -0.000120 -0.164999 1.986853 0.012842 -0.165153 -0.001925 5.921479 5.895614 5.921478 5.895613 -0.051730
15.914139 1.972748 -0.000097 -0.164999 1.986547 0.011142 -0.165132 -0.001677 5.932162 5.909729 5.932162 5.909729 -0.044865
16.013460 1.972737 -0.000078 -0.164999 1.986296 0.009662 -0.165115 -0.001459 5.942718 5.923273 5.942718 5.923272 -0.038890
16.112770 1.972772 -0.000063 -0.165000 1.986099 0.008374 -0.165099 -0.001269 5.953097 5.936250 5.953097 5.936250 -0.033694
16.212071 1.972849 -0.000050 -0.165000 1.985954 0.007254 -0.165086 -0.001103 5.963256 5.948667 5.963256 5.948667 -0.029178
16.311366 1.972968 -0.000041 -0.165000 1.985859 0.006280 -0.165074 -0.000958 5.973156 5.960528 5.973156 5.960528 -0.025255
16.410658 1.973126 -0.000033 -0.165000 1.985813 0.005435 -0.165064 -0.000831 5.982762 5.971836 5.982762 5.971836 -0.021851
16.509949 1.973320 -0.000026 -0.165000 1.985813 0.004702 -0.165055 -0.000721 5.992044 5.982595 5.992044 5.982595 -0.018897
16.609240 1.973549 -0.000021 -0.165000 1.985857 0.004066 -0.165048 -0.000625 6.000977 5.992809 6.000977 5.992809 -0.016337
16.708535 1.973810 -0.000017 -0.165000 1.985942 0.003514 -0.165041 -0.000541 6.009539 6.002480 6.009539 6.002480 -0.014118
16.807835 1.974100 -0.000014 -0.165000 1.986068 0.003036 -0.165035 -0.000469 6.017710 6.011612 6.017710 6.011612 -0.012196
16.907143 1.974418 -0.000011 -0.165000 1.986231 0.002623 -0.165031 -0.000405 6.025475 6.020209 6.025475 6.020209 -0.010532
17.006459 1.974762 -0.000009 -0.165000 1.986430 0.002265 -0.165026 -0.000351 6.032819 6.028273 6.032819 6.028273 -0.009092
17.105787 1.975129 -0.000007 -0.165000 1.986662 0.001955 -0.165023 -0.000303 6.039736 6.035812 6.039736 6.035812 -0.007847
17.205126 1.975516 -0.000006 -0.165000 1.986925 0.001687 -0.165020 -0.000262 6.046217 6.042832 6.046217 6.042832 -0.006770
17.304480 1.975923 -0.000005 -0.165000 1.987216 0.001455 -0.165017 -0.000226 6.052256 6.049337 6.052256 6.049337 -0.005840
17.403849 1.976346 -0.000004 -0.165000 1.987534 0.001255 -0.165015 -0.000195 6.057853 6.055335 6.057853 6.055335 -0.005035
17.503234 1.976784 -0.000003 -0.165000 1.987877 0.001082 -0.165012 -0.000169 6.063004 6.060833 6.063004 6.060833 -0.004341
