dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
9.672246 1.965189 -17.104257 0.108418 2.030075 -16.598932 0.148376 0.599074 3.020342 4.802166 2.775585 4.525710 3.531948
9.769515 1.969377 -16.835411 0.078621 2.033891 -16.982042 0.119030 1.318378 2.522260 5.379420 2.258207 5.120153 5.719106
9.866953 1.973527 -16.216997 0.049600 2.037846 -17.038665 0.089576 1.937417 2.062217 5.856573 1.781824 5.614935 7.627468
9.964722 1.977469 -15.295192 0.021917 2.041799 -16.772757 0.060532 2.428966 1.664624 6.210863 1.371525 5.986374 9.161088
10.062956 1.981044 -14.134202 -0.003963 2.045645 -16.207519 0.032383 2.779779 1.346035 6.430193 1.044139 6.221538 10.261558
10.161757 1.984128 -12.809147 -0.027694 2.049310 -15.382305 0.005561 2.989763 1.114521 6.512563 0.807663 6.317777 10.908156
10.261183 1.986632 -11.397803 -0.049059 2.052738 -14.347941 -0.019581 3.069528 0.969872 6.464667 0.661552 6.281354 11.114598
10.361252 1.988504 -9.972565 -0.067967 2.055884 -13.161379 -0.042771 3.037165 0.905108 6.300473 0.598321 6.126041 10.923086
10.461944 1.989735 -8.594094 -0.084438 2.058696 -11.880521 -0.063829 2.914926 0.908624 6.039651 0.605777 5.871530 10.396781
10.563209 1.990343 -7.307638 -0.098581 2.061121 -10.559853 -0.082662 2.726373 0.966366 5.705696 0.669249 5.541509 9.611589
10.664976 1.990374 -6.142234 -0.110573 2.063105 -9.247232 -0.099257 2.493946 1.064036 5.323727 0.773850 5.161406 8.647247
10.767163 1.989885 -5.112245 -0.120627 2.064599 -7.981888 -0.113669 2.237486 1.188316 4.918209 0.905732 4.756050 7.580211
10.869681 1.988947 -4.220290 -0.128979 2.065573 -6.793609 -0.126008 1.973385 1.327782 4.511014 1.053020 4.347692 6.477904
10.972448 1.987627 -3.460628 -0.135859 2.066016 -5.702867 -0.136423 1.714252 1.473230 4.119988 1.206155 3.954535 5.395138
11.075386 1.985995 -2.822310 -0.141492 2.065940 -4.721647 -0.145091 1.469074 1.617546 3.758229 1.357759 3.589984 4.372908
11.178426 1.984109 -2.291734 -0.146077 2.065378 -3.854719 -0.152201 1.243644 1.755702 3.434188 1.502624 3.262744 3.438606
11.281512 1.982025 -1.854507 -0.149794 2.064378 -3.101125 -0.157947 1.041131 1.884061 3.151984 1.637013 2.977138 2.608048
11.384596 1.979788 -1.496657 -0.152796 2.062998 -2.455678 -0.162515 0.862669 2.000303 2.912299 1.758565 2.734002 1.887433
11.487643 1.977435 -1.205341 -0.155215 2.061301 -1.910340 -0.166083 0.707922 2.103156 2.713326 1.866014 2.531636 1.275792
11.590624 1.974997 -0.969178 -0.157161 2.059346 -1.455403 -0.168812 0.575576 2.192197 2.551664 1.958974 2.366714 0.767206
11.693518 1.972499 -0.778346 -0.158722 2.057189 -1.080432 -0.170846 0.463721 2.267676 2.423072 2.037749 2.235045 0.352692
11.796309 1.969962 -0.624530 -0.159974 2.054879 -0.774962 -0.172312 0.370165 2.330349 2.323054 2.103162 2.132157 0.021701
11.898988 1.967400 -0.500785 -0.160977 2.052455 -0.528996 -0.173319 0.292627 2.381345 2.247237 2.156414 2.053689 -0.236834
12.001546 1.964828 -0.401376 -0.161781 2.049951 -0.333305 -0.173961 0.228894 2.422026 2.191606 2.198932 1.995625 -0.433727
12.103979 1.962256 -0.321603 -0.162423 2.047392 -0.179597 -0.174314 0.176902 2.453861 2.152622 2.232249 1.954420 -0.579068
12.206284 1.959694 -0.257638 -0.162938 2.044801 -0.060580 -0.174444 0.134808 2.478315 2.127260 2.257886 1.927039 -0.681901
12.308459 1.957150 -0.206378 -0.163349 2.042192 0.030049 -0.174404 0.100966 2.496803 2.112963 2.277309 1.910909 -0.750240
12.410503 1.954631 -0.165314 -0.163679 2.039581 0.097660 -0.174236 0.073930 2.510642 2.107588 2.291878 1.903871 -0.791060
12.512417 1.952144 -0.132427 -0.163942 2.036976 0.146778 -0.173976 0.052515 2.520955 2.109413 2.302753 1.904189 -0.810106
